date,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,handling_equipment_availability,order_fulfillment_status,cargo_condition_status,daily_shipment_count
2021-05-01,38.17007605730795,-87.15741026631872,7.882858689418896,3.052708465022413,4.026939091457014,386.64608255079116,1.9145064079132108,0.417699756768885,6.052625645561583,422.8887021791213,0.38016373964260586,5.535697390710847,5642.721706985798,-5.916929020965083,8.158734508614804,2.4913341466375862,0.5968523403549609,0.6235904206125769,0.8987525715788705,0.5584903475438167,5.0371365023619985,0.2916666666666667,0.5833333333333334,0.20833333333333334,24
2021-05-02,34.86406674028184,-86.30863615928104,8.306047089486444,2.659860891051246,5.798633102262538,229.94912488194336,2.0076091036682775,0.3700513176615277,6.831798732855529,485.75992217551953,0.5486983846201922,5.546906578904303,6574.421824077671,0.5659463117561927,7.215207116503424,1.7184302598831582,0.5218458026430622,0.5513557721233698,0.7491463554658543,0.6900625124483889,4.02470137448871,0.25,0.5416666666666666,0.20833333333333334,24
2021-05-03,37.9993803590149,-84.22775914757807,8.402893110746332,2.9856280369192127,4.2779764458328895,441.79141611639267,2.4599832944311473,0.5477621317091532,6.1821523760733585,395.60641276907995,0.5167302993674161,4.3611072360020335,5209.139938680278,-4.277021641835959,6.623688965808461,1.546077341414592,0.507674908981714,0.6536066647247417,0.686708839244092,0.6278012242788816,4.579414824384532,0.2916666666666667,0.5833333333333334,0.125,24
2021-05-04,36.40255269311755,-88.13938445228614,7.452355185143284,3.9191583012398694,4.94126672649621,268.3275289649078,2.4471455748358952,0.39617461404569787,7.235618637542924,448.52036400555244,0.49128151620719035,5.788750786956517,5351.441665925395,2.569407019304646,7.283677769542629,2.409903900854872,0.5257208774282689,0.5809684947705668,0.7831976444220802,0.6835375935100987,4.887722838770043,0.3333333333333333,0.6666666666666666,0.16666666666666666,24
2021-05-05,38.946263047400635,-80.68554613476552,8.344526964577392,3.1850805322005127,4.277804203964849,303.2691722742818,2.2905944799544846,0.4712496400277708,7.330852797962712,348.2907070541294,0.49920997702221354,6.256996149196549,6317.684370160874,-0.049533260663343404,7.874735414916195,2.5149011215788675,0.5141640103370579,0.5459333616910121,0.7731568562830438,0.6677106174429254,4.661541098523254,0.2916666666666667,0.5416666666666666,0.08333333333333333,24
2021-05-06,37.62394500415721,-93.80046466877356,7.410351038727325,3.1295611436976856,4.568686131288043,279.78933105894816,2.0654904759394133,0.38893752768984746,7.198296008694979,446.72355558507815,0.5149370167401534,5.782681469657166,5369.798881318687,6.1223478404789065,7.310315076251174,2.583818253431931,0.5611910344608564,0.6258805116531768,0.8034111337067378,0.6613901485063075,6.121725715727018,0.2916666666666667,0.5416666666666666,0.125,24
2021-05-07,37.054303874472275,-92.87769638252963,7.9920319686224905,2.843104412726428,4.49135656060389,271.76070272491967,1.8826563407863588,0.5938062747896721,5.571210687459185,480.8216984712298,0.5620540599051832,6.678380036323614,5245.022358210771,3.1040347745009025,6.670153134036197,2.620250074726732,0.5683272289254445,0.6622472104568351,0.8244234267808443,0.7319833493820216,4.440889463769392,0.3333333333333333,0.5833333333333334,0.2916666666666667,24
2021-05-08,36.94435256226757,-91.87294413251338,7.305358190136285,2.757871924181115,5.161663830557565,317.3085823722385,2.1275688817523544,0.4982105931670193,6.508616415152292,453.5416828011071,0.48420935659667136,5.341950588144008,6232.331120531562,2.6876577778891693,7.463598521715222,2.4389877296480216,0.6316972347238621,0.5512075187789481,0.8384895516391252,0.7149466977001295,4.269048702871079,0.20833333333333334,0.5416666666666666,0.3333333333333333,24
2021-05-09,36.81417595606345,-87.82298064595925,7.202065712255621,2.9352621404798627,4.822391220725177,206.52949228600832,2.507384149736835,0.5651542851293331,7.891590813639588,484.24712056366303,0.40188746171788026,5.855269171164308,4768.836680409119,-1.1637718881578276,6.371741571689728,2.0542173639341095,0.5209863557110361,0.6420696085714184,0.8055638465464255,0.7465799326467814,4.249533463267297,0.4166666666666667,0.5833333333333334,0.4166666666666667,24
2021-05-10,37.144201549573246,-94.22340051933462,7.842818072141699,2.560250372651867,5.380444520806452,394.7347567244879,2.402094070360091,0.5727175345279324,6.560849128182279,587.8553684897325,0.5128669260666038,4.538272742888895,5782.378895157388,-2.7894565243610145,8.049329803451764,2.500026285488343,0.5213161947226163,0.6075502392798086,0.8217114708612563,0.6398587657037053,5.359283533487112,0.2916666666666667,0.6666666666666666,0.20833333333333334,24
2021-05-11,36.76737889280073,-91.79284641443962,6.524412177951383,2.641548499886604,4.104900591398381,323.7997583983701,2.869737890301893,0.44809512443302796,6.261759553231159,359.67183430512074,0.5363760372464048,5.599120684620284,4966.771264673225,-2.972448830675775,6.11008139771139,2.4491786459308744,0.5110344062446948,0.6370555908225278,0.847801171158042,0.7817465523244064,5.298697817659069,0.125,0.5,0.3333333333333333,24
2021-05-12,36.478078162395875,-90.59367382695224,8.401524758283719,3.0853695948372075,5.029878720546101,247.77526745393325,1.9169368395705053,0.540143461136096,7.252929503813363,494.80267211689085,0.5938777866841077,4.639484491383128,4761.041344978877,-4.853440716162444,7.032617993351107,2.373787943829774,0.5120556897800166,0.5388978422614922,0.7177520305429289,0.6714369331911249,5.432337719951064,0.125,0.5,0.2916666666666667,24
2021-05-13,41.452517939914365,-91.10120656979241,8.751102442219253,2.8874063597125783,5.166310940761163,259.52090359169136,2.6423575722408716,0.6245834036653056,6.5694938727801615,452.3494102224136,0.43055485686853606,4.126202107245969,4922.179160493807,1.1098955731444657,7.637083414948418,2.2111410466637285,0.4818787295564353,0.599383899936654,0.7688796575666345,0.8249357905657314,5.123067632757273,0.25,0.5,0.2916666666666667,24
2021-05-14,39.788761213027826,-93.44758643949324,8.151694234294753,2.2524109593944543,4.698960546341181,285.14450081952776,1.8538211640441922,0.6086021623856827,6.966903261469505,410.37950633913084,0.4864803987479644,4.27042923019856,6519.974120440733,-0.7901194736353544,7.5777165626735865,2.32930961467556,0.4521202806872098,0.5621639621113076,0.7220122485990038,0.7680412863495949,5.08185133863786,0.2916666666666667,0.7083333333333334,0.08333333333333333,24
2021-05-15,40.91442855860112,-95.37740857937848,8.912253890554293,2.552218823631551,4.914395502479047,331.24373720880396,2.8822484213413104,0.5581678311221677,7.301967532633239,427.72803169424816,0.465456193698021,7.227871129885831,5371.079199251885,2.7028168958900842,5.925136229152563,2.3469457677854093,0.5479359149366304,0.578598408789374,0.7733019326011523,0.6324383434205114,6.088624883279238,0.3333333333333333,0.4583333333333333,0.2916666666666667,24
2021-05-16,38.47350422329309,-90.87806134647421,7.624241599445003,2.9600777956556334,5.083069598043735,257.9618453096266,2.0965119847472664,0.4316866743465059,6.624046229677802,463.33377062190567,0.5777133657008617,4.696124856114282,6461.654631629909,-3.755756262669426,6.968260724977931,2.183586949133304,0.5402426510647844,0.6158499194062974,0.8261490894366479,0.6695336564395831,4.348287303421302,0.2916666666666667,0.5416666666666666,0.20833333333333334,24
2021-05-17,37.82208448730564,-90.19834896972736,9.500996501586622,2.9381630120667968,5.673071792938434,332.7758043281479,2.739215727250752,0.43672624573078456,7.691279861839895,421.45614146924527,0.5708459965483215,5.6772764338708415,6583.934558152221,5.517139538295893,6.78834160022419,2.5116995528378645,0.4469325353375522,0.5378196342703306,0.6381454854265608,0.786395783858016,4.956710876388225,0.25,0.5833333333333334,0.2916666666666667,24
2021-05-18,37.88498446914088,-84.49916743437363,8.578017888122266,3.23125803917921,4.476001980057053,341.00051888135823,2.5915571750113067,0.4979335128082252,6.842459277863878,493.2202288768433,0.5555842912919186,6.5461251798778095,4809.72576969877,-1.0968417390540082,8.055704830660764,2.4956919751790365,0.4155956721214363,0.6598362696690881,0.7950084464223793,0.7431749796017723,5.398572660799219,0.20833333333333334,0.6666666666666666,0.3333333333333333,24
2021-05-19,38.27228049849907,-87.89975170464454,8.821182556160469,2.94494908952996,4.3115048653285095,352.598492566264,2.361261923891012,0.411397101137379,8.652296161660887,452.0146469820518,0.525147169563439,3.8034995953098396,6697.2500257887905,4.957490048754102,5.496692707941054,2.414890508844975,0.7245503522956455,0.6267655125624386,0.7588881711789268,0.6698701075372346,4.327793242582789,0.125,0.7083333333333334,0.25,24
2021-05-20,37.45754005092319,-87.88752553830591,8.505210519216885,3.054926659373356,4.528734612062709,262.5722329149899,2.3286347196411374,0.425085323239563,6.450511424155775,462.23824393942806,0.5617655776729019,3.715347019726225,6493.954786253184,4.704971105509014,7.083112366927885,1.9424085002580813,0.5048848077284581,0.6658558398026755,0.8193036654632895,0.7008264148128581,5.360783570894708,0.5,0.5833333333333334,0.375,24
2021-05-21,39.583796927704334,-85.49764027242146,8.687133055790099,2.7688270600864437,5.039258059755402,295.91479286936004,1.7049504564271558,0.4503460131221833,7.042733004584615,440.0965920270183,0.5239049007644492,4.387315939476566,6174.453812672029,6.2286587040475,6.78580729213551,2.3039149193481703,0.4226280881178271,0.7249849730541623,0.7537636090631975,0.7186316280465888,5.42904512087195,0.4166666666666667,0.5416666666666666,0.375,24
2021-05-22,37.39140152422811,-86.26740533512016,8.942384718561875,2.970509832562877,4.193303813770202,330.5699433287305,1.8454083487132447,0.5580171393200862,6.99922641086674,393.09220428183875,0.4369890860585666,5.658883379522588,6665.1213746605945,-1.3668746742359683,6.774569686124127,2.5145634246856434,0.45288517294386427,0.5926559540578303,0.8653978441321994,0.7602326015131595,4.918107065752365,0.20833333333333334,0.625,0.25,24
2021-05-23,36.65795445554289,-90.44618193042011,9.961024509952573,2.867758874711876,5.885686718982299,300.1237995051554,2.211165215170258,0.5000832122084117,7.827811880429427,472.8151844727213,0.3785617724231936,5.540780547539902,5795.353795244457,3.970734189888369,7.403730900519986,2.835602316650265,0.6263880276491071,0.7091604579973062,0.8544006738323789,0.6850725307619964,6.471495882640756,0.041666666666666664,0.5416666666666666,0.3333333333333333,24
2021-05-24,39.79150538449654,-91.02705817006766,9.947401618704797,2.6884627186986907,5.43069752458958,212.2949833679895,2.30996968323753,0.5460978997335587,7.675817798863956,425.80367994038124,0.45034065797720063,5.174632395156068,6835.345374492378,1.1383457221598017,7.445578080284591,2.4223145287128602,0.4720239823585733,0.682342607761337,0.8556995704219096,0.7082193476424327,4.884467608586043,0.16666666666666666,0.5833333333333334,0.20833333333333334,24
2021-05-25,37.53402168186739,-92.48292155655514,8.347549570569187,2.694124502528106,6.479948599182073,370.528708521754,2.559110950911927,0.48835523482416837,6.701027950080999,447.8437892885083,0.4231325132002424,5.421594172050419,6970.388070362777,8.013865329261174,7.141149111995408,2.5992742770856734,0.4580601361406065,0.6225142288998742,0.9093283131060721,0.7536241463200555,4.615807735768025,0.375,0.5833333333333334,0.125,24
2021-05-26,37.49924051456686,-89.37136380510857,6.260038946190863,2.837200815176239,4.548048230900129,452.58877206684156,2.494858048639222,0.577693494447712,5.720375630668097,446.4813140237064,0.49340547738766777,3.8764537251406757,4649.367706851221,1.6665840051230234,7.199540124325968,2.5361968618907453,0.5067459404111547,0.4556362009724615,0.8500108637855206,0.6671352238463492,5.513941496236072,0.4583333333333333,0.7083333333333334,0.08333333333333333,24
2021-05-27,37.08409795303687,-94.23563101173727,10.990408725556472,3.091703174730631,4.768762452476732,191.37152922225445,2.3875033396521164,0.4582739104458378,6.620662194328801,434.2865824549731,0.6397028807326454,5.111814755791439,5792.393409205956,-3.561145721692267,8.006239180319268,1.9739093120917157,0.5462534245585348,0.6581902527824052,0.7656082246753396,0.6516275553135816,3.9997631926096555,0.20833333333333334,0.5,0.08333333333333333,24
2021-05-28,37.29760912525677,-90.4335225106921,9.125766429478826,3.181340831965024,5.228843071972904,236.07061517413322,1.9820709544168975,0.41414881513890184,6.936241582384376,442.07401764563355,0.4681961431478154,5.492377310012608,6540.169798581238,-0.8989191585121977,7.350745558526024,2.333982190505263,0.5127436412999934,0.5245420924284465,0.7847211801997355,0.5942909148867593,5.608801746642356,0.20833333333333334,0.7083333333333334,0.25,24
2021-05-29,40.25391578607786,-88.71934275112608,7.054404424834675,2.572540303272579,3.8322044579783086,254.97934883857076,2.0522084935202045,0.5212623561944595,7.797992766626138,516.4392674676013,0.5563083143770896,5.819848642365831,4673.38587490749,-4.9967394127847236,6.619755044933108,1.5759074576831467,0.4901030915112514,0.6467382562800591,0.7795770651584051,0.632731499602205,3.9437982917645775,0.16666666666666666,0.6666666666666666,0.2916666666666667,24
2021-05-30,36.179695391097205,-97.17662872739174,7.459312432335769,2.0405922242500245,5.025221432264954,353.7491905551214,3.078293474513623,0.33136349015792793,6.892363320826685,469.5527806478726,0.4769667032547889,3.9488823662402273,5401.292920886476,-3.5021672198915486,6.974207661049447,2.8864790767228325,0.49077178131166277,0.5186363162678774,0.7003297128747681,0.6917678287427602,5.029924868604766,0.2916666666666667,0.6666666666666666,0.25,24
2021-05-31,36.17463861095512,-86.8463797758701,9.553359876782702,2.91784258142809,6.4391986472678795,277.1916182276269,2.123430044524147,0.4946846401649087,6.137052111362387,588.6479578322119,0.5592243558129133,3.2962898534761504,5842.99169070995,0.2957649196200281,6.499596413663023,1.518689199496259,0.475796281842152,0.6129181518804772,0.8484251973092963,0.7929361439407393,4.993632051412702,0.20833333333333334,0.4166666666666667,0.375,24
2021-06-01,36.627122017407665,-88.82684872579462,7.0595784760619615,2.732568480976074,4.838060893802673,233.97820701501328,2.6713055740540366,0.5796340643355264,7.719918059818032,404.12163818378616,0.5112369958363784,4.527630171963128,5159.956158603436,-3.2796737419569975,7.375058083941677,1.6978453834333223,0.37852152871009465,0.6712861713571421,0.7597960477032798,0.751667073945268,6.404373511765044,0.3333333333333333,0.6666666666666666,0.3333333333333333,24
2021-06-02,36.257952017448225,-94.21539187352649,7.40756898641729,2.752836908904701,4.611960400764478,259.4197415007814,2.0377889892823977,0.616964750127043,7.772971286837862,552.8123430465716,0.5033436396806753,6.042730346718937,6008.915618391099,-0.766410673775597,7.292230993674479,2.255045205406887,0.5250298836870305,0.6338290754304422,0.7453580201824849,0.6773181601777013,7.295947083520123,0.3333333333333333,0.7083333333333334,0.25,24
2021-06-03,37.831349292714506,-95.47010869050537,10.063614016241239,2.780219404539384,4.3719361800352745,326.04314200354344,1.8934580470035307,0.47134285408130805,7.334074372452918,392.32490240859096,0.4287401981387487,4.324382133695361,7429.661528960637,2.824269486000689,5.8689321727511725,2.1428456645171763,0.5771587730939544,0.5562661268117495,0.8100559765550662,0.707649094726022,4.8886587188451225,0.4166666666666667,0.6666666666666666,0.375,24
2021-06-04,38.964040314089594,-90.11138030505704,6.433773075069077,3.1174919608495837,5.101401831337895,219.55969939483336,2.217007456843073,0.4738011596561266,7.8617823913821,348.9276919353503,0.5764648921664817,5.740609213701731,6641.607290768898,0.881529835291265,8.024381696376052,2.2711150659749832,0.44784215227691315,0.5615279920548314,0.8110240855429681,0.7639782226684538,6.032088244825004,0.2916666666666667,0.5416666666666666,0.25,24
2021-06-05,39.15294739626279,-91.2224887890688,7.454637319639207,2.360666479914379,5.114788203314183,288.0702646136677,2.655542323232225,0.44848710454865226,7.180983236782457,475.22183766695815,0.5107000257110704,5.174222560888802,6420.216779097665,0.4048523520063559,7.376141939124994,2.0818620069113085,0.5766662019583944,0.6517274584623127,0.8490430614645333,0.7731421225458813,3.547007955344249,0.25,0.4166666666666667,0.3333333333333333,24
2021-06-06,37.33242147073836,-92.56002371108438,8.215854792765391,3.4378388697570053,4.794029847250289,226.45536132563896,1.8074375385920687,0.4894527667715938,6.0424762955714675,511.8003382661675,0.5695038828746971,5.860918540876785,6581.754868074543,-0.553555613509932,6.397549025927525,2.6873334687418535,0.45393762809385896,0.5384451520824324,0.8110171072547816,0.7567771434215486,5.716403028042305,0.20833333333333334,0.6666666666666666,0.25,24
2021-06-07,39.27033003136404,-86.76572492431391,6.837274092393251,3.478034850224468,4.857227177501678,194.1534287172885,2.222322012644426,0.621643462744518,6.571858722532298,513.6328236012888,0.46912380275295035,5.5363612751710045,6001.777730379789,-0.19920195956258238,6.79897687988048,2.4232320125164457,0.45169144052101856,0.5718690089482256,0.9056182170902357,0.7606510605732808,4.938220295248154,0.25,0.75,0.2916666666666667,24
2021-06-08,39.56579977275183,-93.3823423525563,7.91391096096434,3.02889302422061,5.273145389091661,234.6678418772533,2.25147517407357,0.481649913327067,6.548287142976723,427.54951970653656,0.40708523300483596,4.0173638401105904,7302.596910899944,-3.184470045039555,6.8719807266676485,2.4713115146537477,0.40229478382555534,0.47371315750221754,0.8237488822770662,0.7392834419967592,4.828156197477,0.4166666666666667,0.6666666666666666,0.25,24
2021-06-09,36.791566501298114,-89.25976192915017,7.807837166656953,3.5934695542126285,3.4275871931131725,328.8582951279827,2.482377290652266,0.5219319189676379,6.831922472494547,476.2710250712562,0.49201703781220285,4.227323315986504,5566.323042505309,-1.346096010372855,6.4178620858670605,2.487275969615311,0.59436917635828,0.49176567825629114,0.8386041235567155,0.639369474616235,4.725900245223702,0.125,0.6666666666666666,0.2916666666666667,24
2021-06-10,36.97785657557091,-91.23591006029028,6.892606555212292,3.265753955002056,5.046339491281347,239.45986644025933,2.039231351873756,0.5466913638746554,6.883859190451099,543.5374276441581,0.45797739022904976,5.871282696868953,5599.006269934005,3.991900972680473,7.331344119560323,2.899135098052987,0.5096690366333506,0.583463967352755,0.8070916652414516,0.708723690167905,4.509833204312309,0.25,0.5416666666666666,0.375,24
2021-06-11,38.92485444146445,-88.69565093549966,8.281036068559997,3.1004695788712056,5.609024160919276,312.2379711862724,1.768221020106333,0.490912992661334,6.987990226347374,348.17580868683194,0.5717847737108768,3.775548735118059,5663.694953797837,-1.9987643018784869,6.898007218091343,2.820151278036081,0.479195359561374,0.5920822784893305,0.8411733949650614,0.7172864419728519,5.001742093627284,0.4166666666666667,0.5833333333333334,0.25,24
2021-06-12,38.70787916814142,-87.46601907627753,7.612070143599193,3.2962686718858083,3.594050134316063,347.3135735772305,2.896907565130398,0.48609736585427193,6.610863207947669,521.2074519418894,0.560627683959282,4.745369232206385,5273.705317916368,1.4924241054440952,6.53307245211415,2.462158422444984,0.49080673925209745,0.5566420326789963,0.7615166696245331,0.6739581919177334,5.256978236283618,0.3333333333333333,0.7083333333333334,0.20833333333333334,24
2021-06-13,36.038964955268135,-91.8119621686562,6.783804904505083,2.6082013901792958,4.907884251694385,338.6428819021241,2.355372068321745,0.45175654754926314,6.420336819394418,399.7407469874864,0.5893454464116415,6.1470085695996275,6608.051999258292,-3.849598421710992,6.405878150996327,2.187570711145336,0.5569934773323184,0.6157895394909542,0.8210486890310141,0.6327251649684783,5.309557598741648,0.20833333333333334,0.6666666666666666,0.2916666666666667,24
2021-06-14,37.08323732284623,-86.676961292943,7.196387269765822,2.743974519556844,4.634994171853028,185.89307489649266,2.41274899828131,0.5008888787749312,7.060625290904954,460.4080554271777,0.5264930099644797,5.106167528381518,5816.671304608743,-0.6268140375051546,6.531124640499917,1.957789442701827,0.4132715531216086,0.6135721560613264,0.8178819846972537,0.7811774577365206,5.824440043483011,0.20833333333333334,0.7083333333333334,0.2916666666666667,24
2021-06-15,39.08441380922968,-91.77757303393116,7.112504977676539,2.946592513688407,5.3781647673958775,245.9244196166219,2.2897407644414733,0.6386116843832602,7.212537452703491,476.71810007495174,0.5394365639872537,4.648422992852202,5235.143861655636,1.61876535675381,7.2384072655045175,2.8748441730537415,0.4436879360316845,0.6545953219339478,0.8047604066672575,0.7182407232185929,5.783122451796785,0.125,0.75,0.2916666666666667,24
2021-06-16,38.930905912697476,-96.39572223379571,7.926302438201098,3.680662887771245,5.172727163580582,437.5830198055924,2.4582171782158615,0.5753003240104938,6.603313511702321,476.0233316657918,0.45384984223403074,6.224633280137578,5330.38118879223,-1.0803741732234333,6.757773881690498,2.2690919804166443,0.47714953353765394,0.7445942760886467,0.9406500887592967,0.5929409596383429,5.741551646414522,0.375,0.5416666666666666,0.16666666666666666,24
2021-06-17,37.65550439688415,-95.63132514977127,7.692674791984172,3.439640488405722,4.026127352643674,231.77949766507186,2.3273605852225177,0.5261824854949476,8.069371403570843,697.0322874887016,0.5696760895781551,5.564218068371129,5124.717843157133,3.1684937039812655,6.814452212688512,2.243837652705967,0.5120096902660666,0.5409531901736631,0.7694133186187656,0.7691378570339046,6.279129562264899,0.3333333333333333,0.7083333333333334,0.375,24
2021-06-18,40.3213571548723,-85.92043526342115,7.382635988596886,3.231261806320628,4.463923887957009,244.04684645194712,2.0049364375901884,0.5869953601741201,6.443404993753148,441.072248879568,0.5716614434726733,4.68611281386186,6124.556659399644,5.35080864862658,7.665950492949112,1.9350211388967935,0.5201315217998014,0.6669112979060424,0.737653776148396,0.6752182414085354,4.136715220318261,0.25,0.5833333333333334,0.20833333333333334,24
2021-06-19,38.1059662602822,-91.10002957450585,8.000760010243596,2.630437815313505,5.155411684278612,318.53339692107903,1.773051679977154,0.5192820643805277,7.60551380225916,535.1723443705263,0.5461188055395888,4.78815907960789,5232.25058684034,-2.91886579245841,4.911423973148281,3.031422868248052,0.4846059243762495,0.5737026185198785,0.7278705600398299,0.738070587105213,5.451081458096137,0.3333333333333333,0.625,0.2916666666666667,24
2021-06-20,38.91985489993939,-89.5502807596643,7.248845711455452,2.1667767929463646,6.7653897072019875,219.06045142898805,2.348011525591699,0.4793599955775167,6.173113464278348,582.4599830544879,0.5321430553132649,5.523655481347526,6076.047232776313,-0.43669743750104734,7.223873339219622,2.046604994548343,0.5549117692932857,0.5478848711407369,0.789089462561494,0.7299971941212221,5.315352709161032,0.3333333333333333,0.5833333333333334,0.2916666666666667,24
2021-06-21,38.02734091152808,-97.20324150571622,8.256744968887176,3.1056120483342764,3.7306099970422415,225.0988568776656,2.9742576817126882,0.4233313098865145,7.4459553310458135,473.4421942674694,0.6259091570586881,5.147200415396739,6901.920798243146,-0.3263230412620963,7.332431560994522,2.6165427609244354,0.40857860334817886,0.6492125464564776,0.856780988212639,0.6493630887637393,5.2089058816511065,0.3333333333333333,0.5,0.20833333333333334,24
2021-06-22,41.55699747271546,-94.8266448843636,6.31083312968768,2.9183174502861817,4.538889609769154,211.1652046052274,2.5542086457465145,0.5222345766729958,7.4361598936271465,479.74440074320273,0.5077826632986527,4.123947062337514,6823.993140253312,-1.4799355365038849,6.450974931755115,2.923291957332033,0.44711426919218256,0.6338732972554718,0.8541024261920004,0.8475120157416947,5.793881491463774,0.16666666666666666,0.875,0.20833333333333334,24
2021-06-23,38.18499237804843,-96.12939481205451,8.43631689292184,3.072316216872791,4.540339466895877,232.35403817942424,2.1268668781205182,0.49015298269808216,7.813204676438307,444.0298119137219,0.5874249477146316,4.6831804205912375,5700.122342127852,-5.615550570133661,7.392449437456375,2.7349601453246155,0.5130065090770415,0.5983314478528474,0.7864922202647134,0.6987770585093386,5.5475659576737675,0.3333333333333333,0.625,0.0,24
2021-06-24,37.244743914698155,-92.73303963327436,8.566029940306894,2.3196401099420174,5.476849949654934,334.48257399787855,2.5960664208670257,0.5009598807888399,6.6723385898686045,439.4220682373634,0.41765626133222683,4.328465889695324,6406.308911721739,-4.009544906876709,5.639111071014618,2.108156967820625,0.6137475989057735,0.6451931781814466,0.842415355641481,0.7401334853411695,5.287423012611259,0.2916666666666667,0.5,0.16666666666666666,24
2021-06-25,37.28651215782208,-92.07383166734762,7.49784154048545,3.0134173045910835,3.887288808103245,338.5695334384063,1.4606490489798132,0.4943754543160746,7.3761186952603595,389.8789904162324,0.4547535431717098,5.46377320271471,4536.387519793166,-5.595507167885287,6.50087845093442,2.4127346319525635,0.5740488186271421,0.5015006061825331,0.7192972966913737,0.7228180928417469,4.284060938872617,0.2916666666666667,0.5416666666666666,0.3333333333333333,24
2021-06-26,40.81749165491815,-93.14220519390075,6.585652065135416,2.6481537960627746,5.63566050678438,268.7318101499181,2.3818466939567213,0.5775578125717762,7.441977559973247,590.8560477671167,0.3542193011639407,5.687050208628093,5052.577223718593,-3.613298346771192,7.836516408332528,2.012364775761007,0.5370600375701522,0.535501989746264,0.8313911756199147,0.708860714038145,5.312030247420387,0.2916666666666667,0.625,0.20833333333333334,24
2021-06-27,36.65454729904031,-92.9861053418905,8.419880488362876,2.5518336231683567,5.429613776063846,274.1226848187047,2.4594878556125135,0.5567149093005087,7.972183759845067,373.4852739510646,0.4713284235003515,4.828732295603838,5291.769099938124,2.2654878714932587,6.7885766189312235,2.6211533770635236,0.5013666376418301,0.6290404610878727,0.9004325511874587,0.7566569768579203,5.886495755939759,0.3333333333333333,0.875,0.2916666666666667,24
2021-06-28,37.97981298137168,-86.61568383837339,6.528967055790562,2.747709537455208,5.268237793805759,328.7491375253287,2.0021891501570015,0.6025354661044316,6.053039876237356,549.2418741928719,0.49677469285474957,5.9852097077460344,7073.998376460397,0.9214940722554079,6.335872790105371,2.4150406334401846,0.658175787515657,0.5068813843314851,0.7298249996051002,0.676132623707493,3.7800878589737033,0.3333333333333333,0.5,0.3333333333333333,24
2021-06-29,39.51834160837027,-96.1701759628167,8.23220441175165,2.629262805186023,3.3818884397259623,330.92439074537435,2.8426891562047523,0.49196873489697523,8.401495307176381,355.4376305143374,0.4833167431352539,7.013717818545371,5359.576047736958,5.62854506592421,6.44334842934182,1.8071310017294866,0.42397180360757547,0.7004843505011357,0.858783053946499,0.6968140549811981,6.20320159441749,0.375,0.5416666666666666,0.16666666666666666,24
2021-06-30,39.06722058892124,-92.56746788084429,7.1471141937241,2.9790054525412075,5.846378561411748,340.55772667733373,2.2345689295600537,0.4825478092297388,7.313789251515608,368.5434842899733,0.6023560461952362,7.615130714683623,5472.603837651023,-1.0967849341118538,7.216603745573811,2.3299459579226824,0.6200337274573499,0.635814703017807,0.8266183123196132,0.7575264074572704,5.065511129521961,0.25,0.625,0.25,24
2021-07-01,39.64642141435589,-92.4765156086806,8.189716327732224,2.45573286493946,4.802003687102099,200.34414032078016,2.128676251287325,0.5304755755927132,7.000497279424901,539.3993641129823,0.5571089084524034,5.4581160498403305,5815.073003808543,0.3108375769347207,6.064573704729191,2.0049279023679922,0.4906672951236956,0.6415813271566672,0.8998118095846124,0.7927657898436123,4.950826856022727,0.16666666666666666,0.75,0.16666666666666666,24
2021-07-02,37.84405197116214,-92.61921985077159,7.007656747778153,3.1134552943612124,4.4815132900307795,189.55016188830731,1.8079802971259358,0.5562177261745304,6.283737769091638,450.625246579082,0.4774343263290685,4.444070218660711,5110.135086174264,-2.1032717552582287,6.744200088793157,2.738059317454779,0.43222309395448283,0.6878671321240271,0.7099519008487404,0.6441107495889856,4.367167374714345,0.2916666666666667,0.7083333333333334,0.125,24
2021-07-03,38.864581616603566,-89.61330753168312,9.06820531760961,3.5058428581607792,4.6843346906668515,171.07908114121892,1.8429267785688328,0.4270848059681738,6.751034471188703,397.16151409655185,0.43360377132967715,4.665898105799824,5617.225482681958,0.6440368709608246,7.441976961578528,2.0075631620952454,0.39459684090114977,0.6574652896194207,0.9175907483037177,0.7486281497890247,4.574052296853448,0.16666666666666666,0.625,0.2916666666666667,24
2021-07-04,39.21878322306006,-92.70893820220981,7.281916750278473,3.745972362342331,5.533562415852248,372.2302819795221,2.3418274309298677,0.4948750670588367,6.559227286645547,396.39170655312427,0.43051494000431295,4.135395633695281,5985.438885003366,0.2984081940597587,6.286677238827804,2.327932475565499,0.507469360941985,0.6220777239549297,0.7930954122601732,0.6518552766341595,5.668686439262101,0.3333333333333333,0.5833333333333334,0.3333333333333333,24
